name,date,tret,toi,sig_thu
A,2015-04-12,-0.0173976966429795,354138.0,
A,2015-04-19,0.0137157107231919,360348.0,
A,2015-04-26,0.0309963099630998,307202.0,
A,2015-05-03,0.0250536864710093,283200.0,
A,2015-05-10,-0.0065176908752326,228270.0,
A,2015-05-17,0.0213214620431119,241142.0,
A,2015-05-24,0.0077999541179167,257280.0,0.0
A,2015-05-31,-0.0006829046209877,229570.0,0.0
A,2015-06-07,-0.0220956719817766,209560.0,
A,2015-06-14,-0.0239925460051246,207274.0,
A,2015-06-21,0.0090369950581579,186880.0,0.0
A,2015-06-28,-0.0004639294827184,183920.0,0.0
A,2015-07-05,-0.0160129960547686,174866.0,
A,2015-07-12,0.0025943396226417,166820.0,
A,2015-07-19,-0.0103505057633499,165034.0,0.0
A,2015-07-26,-0.0106964582838122,175958.0,
A,2015-08-02,0.0194617972128785,174836.0,
A,2015-08-09,0.0164977610181478,197916.0,
A,2015-08-16,0.0095061442151633,193006.0,0.0
A,2015-08-23,-0.0142397795130909,181172.0,
A,2015-08-30,-0.0226001863932897,186766.0,
A,2015-09-06,-0.0023837902264601,169376.0,0.0
A,2015-09-13,-0.0035842293906809,171004.0,
A,2015-09-20,-0.0057553956834531,165370.0,
A,2015-09-27,-0.0267727930535455,180152.0,0.0
A,2015-10-04,0.0076827757125157,163308.0,
A,2015-10-11,-0.0435317265125427,207202.0,
A,2015-10-18,0.0141424530727691,228852.0,0.0
A,2015-10-25,0.0017748478701826,215232.0,
A,2015-11-01,-0.0189825360668184,262310.0,-1.0
A,2015-11-08,-0.0023219814241484,248426.0,0.0
A,2015-11-15,0.0101694915254235,246504.0,0.0
A,2015-11-22,-0.0516262261228703,318420.0,0.0
A,2015-11-29,0.0163309744148065,300466.0,0.0
A,2015-12-06,0.0147295125870381,251116.0,0.0
A,2015-12-13,-0.0197941409342831,245262.0,0.0
A,2015-12-20,-0.002423263327948,240156.0,0.0
A,2015-12-27,-0.0021592442645071,249042.0,0.0
A,2016-01-03,-0.0221801460643761,258736.0,0.0
A,2016-01-10,-0.0016597510373445,252734.0,
A,2016-01-17,-0.0055417013022994,254198.0,
A,2016-01-24,0.0033435497353022,224550.0,
A,2016-01-31,-0.0219383504582058,284194.0,
A,2016-02-07,-0.0139125496876773,266148.0,
A,2016-02-21,0.0043190325367117,274662.0,
A,2016-02-28,0.0117545871559632,237116.0,
A,2016-03-06,0.0274865400963446,229908.0,
A,2016-03-13,-0.020089783925603,231820.0,
